0.044423,-0.26654,0.897
0.046131,-0.26654,0.897
0.04784,-0.26654,0.897
0.049549,-0.26654,0.897
0.051543,-0.26802,0.902
0.044324,-0.26424,0.895
0.046029,-0.26424,0.895
0.047733,-0.26424,0.895
0.049438,-0.26424,0.895
0.051371,-0.26542,0.899
0.053084,-0.26542,0.899
0.054796,-0.26542,0.899
0.056509,-0.26542,0.899
0.058415,-0.2663,0.902
0.060133,-0.2663,0.902
0.061851,-0.2663,0.902
0.06357,-0.2663,0.902
0.065288,-0.2663,0.902
0.067006,-0.2663,0.902
0.068876,-0.2669,0.904
0.070208,-0.26542,0.899
0.07192,-0.26542,0.899
0.073632,-0.26542,0.899
0.075345,-0.26542,0.899
0.077486,-0.2669,0.904
0.046131,-0.26312,0.897
0.04784,-0.26312,0.897
0.049549,-0.26312,0.897
0.051371,-0.26371,0.899
0.052966,-0.26312,0.897
0.054674,-0.26312,0.897
0.056509,-0.26371,0.899
0.058221,-0.26371,0.899
0.060133,-0.26459,0.902
0.061646,-0.26371,0.899
0.063358,-0.26371,0.899
0.06507,-0.26371,0.899
0.067006,-0.26459,0.902
0.068724,-0.26459,0.902
0.070442,-0.26459,0.902
0.07232,-0.26517,0.904
0.074042,-0.26517,0.904
0.075596,-0.26459,0.902
0.077314,-0.26459,0.902
0.079032,-0.26459,0.902
0.08075,-0.26459,0.902
0.10503,-0.26957,0.919
0.10678,-0.26957,0.919
0.047733,-0.26083,0.895
0.049438,-0.26083,0.895
0.051143,-0.26083,0.895
0.052848,-0.26083,0.895
0.054552,-0.26083,0.895
0.056257,-0.26083,0.895
0.057962,-0.26083,0.895
0.0598,-0.26141,0.897
0.061371,-0.26083,0.895
0.063076,-0.26083,0.895
0.064781,-0.26083,0.895
0.066634,-0.26141,0.897
0.068343,-0.26141,0.897
0.070442,-0.26287,0.902
0.07192,-0.26199,0.899
0.073632,-0.26199,0.899
0.075345,-0.26199,0.899
0.077057,-0.26199,0.899
0.07877,-0.26199,0.899
0.080482,-0.26199,0.899
0.082194,-0.26199,0.899
0.083907,-0.26199,0.899
0.085905,-0.26287,0.902
0.087623,-0.26287,0.902
0.089539,-0.26345,0.904
0.091261,-0.26345,0.904
0.092983,-0.26345,0.904
0.095229,-0.26491,0.909
0.097173,-0.26549,0.911
0.098909,-0.26549,0.911
0.10064,-0.26549,0.911
0.10238,-0.26549,0.911
0.10446,-0.26637,0.914
0.044175,-0.25826,0.892
0.045874,-0.25826,0.892
0.047573,-0.25826,0.892
0.049272,-0.25826,0.892
0.050971,-0.25826,0.892
0.052848,-0.25912,0.895
0.054552,-0.25912,0.895
0.056257,-0.25912,0.895
0.057962,-0.25912,0.895
0.059667,-0.25912,0.895
0.061371,-0.25912,0.895
0.063076,-0.25912,0.895
0.064781,-0.25912,0.895
0.066486,-0.25912,0.895
0.06819,-0.25912,0.895
0.070051,-0.2597,0.897
0.0716,-0.25912,0.895
0.073305,-0.25912,0.895
0.07501,-0.25912,0.895
0.076714,-0.25912,0.895
0.078419,-0.25912,0.895
0.080303,-0.2597,0.897
0.082011,-0.2597,0.897
0.08372,-0.2597,0.897
0.085619,-0.26028,0.899
0.087623,-0.26115,0.902
0.089341,-0.26115,0.902
0.091059,-0.26115,0.902
0.092983,-0.26173,0.904
0.095229,-0.26318,0.909
0.097173,-0.26376,0.911
0.098909,-0.26376,0.911
0.10064,-0.26376,0.911
0.10238,-0.26376,0.911
0.10411,-0.26376,0.911
0.1062,-0.26462,0.914
0.040777,-0.25656,0.892
0.042476,-0.25656,0.892
0.044175,-0.25656,0.892
0.045771,-0.25598,0.89
0.047467,-0.25598,0.89
0.049272,-0.25656,0.892
0.050971,-0.25656,0.892
0.05267,-0.25656,0.892
0.05437,-0.25656,0.892
0.056069,-0.25656,0.892
0.057768,-0.25656,0.892
0.059467,-0.25656,0.892
0.061166,-0.25656,0.892
0.062865,-0.25656,0.892
0.064564,-0.25656,0.892
0.066486,-0.25742,0.895
0.06819,-0.25742,0.895
0.069895,-0.25742,0.895
0.07136,-0.25656,0.892
0.073059,-0.25656,0.892
0.074758,-0.25656,0.892
0.076457,-0.25656,0.892
0.078156,-0.25656,0.892
0.080303,-0.25799,0.897
0.082011,-0.25799,0.897
0.08372,-0.25799,0.897
0.085619,-0.25857,0.899
0.087623,-0.25943,0.902
0.089341,-0.25943,0.902
0.091059,-0.25943,0.902
0.092777,-0.25943,0.902
0.095019,-0.26087,0.907
0.09696,-0.26145,0.909
0.098691,-0.26145,0.909
