0.0050629,-0.27508,0.886
0.006659,-0.27136,0.874
0.0083238,-0.27136,0.874
-0.0016876,-0.27171,0.886
0.0033752,-0.27171,0.886
0.0050457,-0.27079,0.883
0.0067276,-0.27079,0.883
0.0083238,-0.26803,0.874
0.0099657,-0.26741,0.872
0.011627,-0.26741,0.872
-0.0016876,-0.27002,0.886
0,-0.2691,0.883
0.0016819,-0.2691,0.883
0.0033638,-0.2691,0.883
0.0050457,-0.2691,0.883
0.006659,-0.26636,0.874
0.0083238,-0.26636,0.874
0.0099657,-0.26575,0.872
0.011627,-0.26575,0.872
0.013227,-0.26453,0.868
0.01488,-0.26453,0.868
0.016533,-0.26453,0.868
0.018145,-0.26392,0.866
0.019794,-0.26392,0.866
0.021444,-0.26392,0.866
0.023147,-0.26453,0.868
0.027945,-0.26301,0.863
-0.0084095,-0.26742,0.883
-0.0067276,-0.26742,0.883
-0.0050457,-0.26742,0.883
-0.0033638,-0.26742,0.883
0.0016819,-0.26742,0.883
0.0033638,-0.26742,0.883
0.0050457,-0.26742,0.883
0.006659,-0.2647,0.874
0.0083238,-0.2647,0.874
0.0099657,-0.26409,0.872
0.011627,-0.26409,0.872
0.013227,-0.26288,0.868
0.01488,-0.26288,0.868
0.016533,-0.26288,0.868
0.018082,-0.26137,0.863
0.019726,-0.26137,0.863
0.02137,-0.26137,0.863
0.023013,-0.26137,0.863
0.024543,-0.26015,0.859
0.026179,-0.26015,0.859
0.027945,-0.26137,0.863
0.02952,-0.26076,0.861
0.031088,-0.26015,0.859
0.032648,-0.25955,0.857
0.044074,-0.25955,0.857
-0.010069,-0.26514,0.881
-0.0083905,-0.26514,0.881
-0.0067124,-0.26514,0.881
-0.0050343,-0.26514,0.881
-0.0033638,-0.26574,0.883
0.0016819,-0.26574,0.883
0.003341,-0.26394,0.877
0.0050114,-0.26394,0.877
0.006659,-0.26303,0.874
0.0083048,-0.26243,0.872
0.0099429,-0.26183,0.87
0.011573,-0.26123,0.868
0.013227,-0.26123,0.868
0.014846,-0.26062,0.866
0.016495,-0.26062,0.866
0.018082,-0.25972,0.863
0.019726,-0.25972,0.863
0.02137,-0.25972,0.863
0.023013,-0.25972,0.863
0.024543,-0.25852,0.859
0.026179,-0.25852,0.859
0.027815,-0.25852,0.859
0.029451,-0.25852,0.859
0.031088,-0.25852,0.859
0.032648,-0.25792,0.857
0.03428,-0.25792,0.857
0.035912,-0.25792,0.857
0.037545,-0.25792,0.857
0.039177,-0.25792,0.857
0.04081,-0.25792,0.857
0.042343,-0.25731,0.855
0.043971,-0.25731,0.855
0.045707,-0.25792,0.857
0.047339,-0.25792,0.857
0.048857,-0.25731,0.855
-0.015034,-0.26226,0.877
-0.013364,-0.26226,0.877
-0.011693,-0.26226,0.877
-0.010069,-0.26346,0.881
-0.0083905,-0.26346,0.881
-0.0067124,-0.26346,0.881
-0.0050343,-0.26346,0.881
-0.0033638,-0.26406,0.883
-0.0016819,-0.26406,0.883
0,-0.26406,0.883
