-0.034453,-0.28107,0.952
-0.03264,-0.28107,0.952
-0.030827,-0.28107,0.952
-0.029074,-0.28166,0.954
-0.027257,-0.28166,0.954
-0.025733,-0.2849,0.965
-0.023895,-0.2849,0.965
-0.022171,-0.28638,0.97
-0.020387,-0.28727,0.973
-0.03808,-0.27925,0.952
-0.036267,-0.27925,0.952
-0.034453,-0.27925,0.952
-0.03264,-0.27925,0.952
-0.030827,-0.27925,0.952
-0.029013,-0.27925,0.952
-0.027257,-0.27984,0.954
-0.02552,-0.28072,0.957
-0.023895,-0.28307,0.965
-0.022171,-0.28453,0.97
-0.020324,-0.28453,0.97
-0.018533,-0.28541,0.973
-0.01668,-0.28541,0.973
-0.045048,-0.27569,0.946
-0.043246,-0.27569,0.946
-0.041356,-0.27511,0.944
-0.039558,-0.27511,0.944
-0.03776,-0.27511,0.944
-0.036038,-0.27569,0.946
-0.034236,-0.27569,0.946
-0.03264,-0.27744,0.952
-0.030827,-0.27744,0.952
-0.029013,-0.27744,0.952
-0.027257,-0.27802,0.954
-0.02552,-0.2789,0.957
-0.023821,-0.28035,0.962
-0.022171,-0.28269,0.97
-0.020324,-0.28269,0.97
-0.018476,-0.28269,0.97
-0.016629,-0.28269,0.97
-0.05008,-0.27186,0.939
-0.048291,-0.27186,0.939
-0.046503,-0.27186,0.939
-0.04481,-0.27244,0.941
-0.043154,-0.27331,0.944
-0.041356,-0.27331,0.944
-0.039558,-0.27331,0.944
-0.03776,-0.27331,0.944
-0.035962,-0.27331,0.944
-0.034164,-0.27331,0.944
-0.032434,-0.27389,0.946
-0.03073,-0.27476,0.949
-0.028922,-0.27476,0.949
-0.027114,-0.27476,0.949
-0.025307,-0.27476,0.949
-0.023623,-0.27621,0.954
-0.018076,-0.27476,0.949
-0.016269,-0.27476,0.949
-0.014385,-0.27331,0.944
-0.012587,-0.27331,0.944
-0.0072914,-0.27707,0.957
-0.053771,-0.27065,0.941
-0.051869,-0.27007,0.939
-0.05008,-0.27007,0.939
-0.048291,-0.27007,0.939
-0.046503,-0.27007,0.939
-0.04481,-0.27065,0.941
-0.043017,-0.27065,0.941
-0.041356,-0.27151,0.944
-0.039432,-0.27065,0.941
-0.03764,-0.27065,0.941
-0.035962,-0.27151,0.944
-0.034164,-0.27151,0.944
-0.032434,-0.27209,0.946
-0.03073,-0.27295,0.949
-0.028922,-0.27295,0.949
-0.027114,-0.27295,0.949
-0.025307,-0.27295,0.949
-0.023573,-0.27381,0.952
-0.021691,-0.27295,0.949
-0.019884,-0.27295,0.949
-0.018076,-0.27295,0.949
-0.016183,-0.27151,0.944
-0.014385,-0.27151,0.944
-0.012587,-0.27151,0.944
-0.010789,-0.27151,0.944
-0.0090667,-0.27381,0.952
-0.067093,-0.272,0.952
-0.06528,-0.272,0.952
-0.063267,-0.27114,0.949
-0.061459,-0.27114,0.949
-0.05984,-0.272,0.952
-0.058027,-0.272,0.952
-0.055564,-0.26886,0.941
-0.053771,-0.26886,0.941
-0.051979,-0.26886,0.941
-0.05008,-0.26829,0.939
-0.048291,-0.26829,0.939
-0.046503,-0.26829,0.939
-0.044714,-0.26829,0.939
-0.042926,-0.26829,0.939
-0.041225,-0.26886,0.941
-0.039432,-0.26886,0.941
-0.03764,-0.26886,0.941
-0.035848,-0.26886,0.941
-0.034055,-0.26886,0.941
-0.032366,-0.26971,0.944
-0.030632,-0.27029,0.946
-0.028922,-0.27114,0.949
-0.027029,-0.27029,0.946
-0.025227,-0.27029,0.946
-0.023425,-0.27029,0.946
-0.021577,-0.26971,0.944
-0.019779,-0.26971,0.944
-0.017981,-0.26971,0.944
-0.016183,-0.26971,0.944
-0.014385,-0.26971,0.944
-0.012587,-0.26971,0.944
-0.010789,-0.26971,0.944
-0.0089905,-0.26971,0.944
-0.0072686,-0.27257,0.954
-0.069051,-0.27075,0.954
-0.067234,-0.27075,0.954
-0.06528,-0.27019,0.952
-0.057844,-0.26934,0.949
-0.055564,-0.26706,0.941
-0.053771,-0.26706,0.941
-0.051979,-0.26706,0.941
-0.05008,-0.2665,0.939
-0.048291,-0.2665,0.939
-0.046503,-0.2665,0.939
-0.044714,-0.2665,0.939
-0.042926,-0.2665,0.939
-0.041137,-0.2665,0.939
-0.039349,-0.2665,0.939
-0.03756,-0.2665,0.939
-0.035848,-0.26706,0.941
-0.034055,-0.26706,0.941
-0.032366,-0.26792,0.944
-0.030568,-0.26792,0.944
-0.02877,-0.26792,0.944
-0.026971,-0.26792,0.944
-0.025173,-0.26792,0.944
-0.023425,-0.26848,0.946
-0.021577,-0.26792,0.944
-0.019779,-0.26792,0.944
-0.017981,-0.26792,0.944
-0.016183,-0.26792,0.944
-0.014385,-0.26792,0.944
-0.012587,-0.26792,0.944
-0.010789,-0.26792,0.944
-0.0091143,-0.27161,0.957
-0.0072686,-0.27075,0.954
-0.0054514,-0.27075,0.954
-0.071924,-0.26612,0.944
-0.070126,-0.26612,0.944
-0.06869,-0.26753,0.949
-0.06667,-0.26668,0.946
-0.064731,-0.26612,0.944
-0.062933,-0.26612,0.944
-0.061135,-0.26612,0.944
-0.059463,-0.26668,0.946
-0.057234,-0.26471,0.939
-0.055446,-0.26471,0.939
-0.053486,-0.26386,0.936
-0.051703,-0.26386,0.936
-0.04992,-0.26386,0.936
-0.048137,-0.26386,0.936
-0.046354,-0.26386,0.936
-0.044571,-0.26386,0.936
-0.042789,-0.26386,0.936
-0.041006,-0.26386,0.936
-0.039223,-0.26386,0.936
-0.03744,-0.26386,0.936
-0.035657,-0.26386,0.936
-0.033874,-0.26386,0.936
-0.032194,-0.26471,0.939
-0.030406,-0.26471,0.939
-0.028617,-0.26471,0.939
-0.026829,-0.26471,0.939
-0.02504,-0.26471,0.939
-0.023301,-0.26527,0.941
-0.021509,-0.26527,0.941
-0.019674,-0.26471,0.939
-0.017886,-0.26471,0.939
-0.016097,-0.26471,0.939
-0.014339,-0.26527,0.941
-0.012547,-0.26527,0.941
-0.010789,-0.26612,0.944
-0.0089905,-0.26612,0.944
-0.0072305,-0.26753,0.949
-0.0054514,-0.26894,0.954
-0.0036343,-0.26894,0.954
-0.071924,-0.26432,0.944
-0.070126,-0.26432,0.944
-0.068328,-0.26432,0.944
-0.06653,-0.26432,0.944
-0.064731,-0.26432,0.944
-0.062933,-0.26432,0.944
-0.061135,-0.26432,0.944
-0.059149,-0.26348,0.941
-0.057051,-0.26208,0.936
-0.055269,-0.26208,0.936
-0.053486,-0.26208,0.936
-0.051537,-0.26124,0.933
-0.04976,-0.26124,0.933
-0.047983,-0.26124,0.933
-0.046206,-0.26124,0.933
-0.044429,-0.26124,0.933
-0.042651,-0.26124,0.933
-0.040874,-0.26124,0.933
-0.039097,-0.26124,0.933
-0.03744,-0.26208,0.936
-0.035657,-0.26208,0.936
-0.033874,-0.26208,0.936
-0.032091,-0.26208,0.936
-0.030406,-0.26292,0.939
-0.028526,-0.26208,0.936
-0.026743,-0.26208,0.936
-0.02504,-0.26292,0.939
-0.023251,-0.26292,0.939
-0.021394,-0.26208,0.936
-0.019611,-0.26208,0.936
-0.017829,-0.26208,0.936
-0.016046,-0.26208,0.936
-0.014263,-0.26208,0.936
-0.01248,-0.26208,0.936
-0.010754,-0.26348,0.941
-0.0089619,-0.26348,0.941
-0.0071695,-0.26348,0.941
-0.0054057,-0.26488,0.946
-0.0036038,-0.26488,0.946
-0.071695,-0.26169,0.941
-0.069903,-0.26169,0.941
-0.06811,-0.26169,0.941
-0.066318,-0.26169,0.941
-0.064526,-0.26169,0.941
-0.062733,-0.26169,0.941
-0.060941,-0.26169,0.941
-0.059023,-0.26113,0.939
-0.057051,-0.2603,0.936
-0.055269,-0.2603,0.936
-0.053486,-0.2603,0.936
-0.051537,-0.25946,0.933
-0.04976,-0.25946,0.933
-0.047983,-0.25946,0.933
-0.046206,-0.25946,0.933
-0.044429,-0.25946,0.933
-0.042651,-0.25946,0.933
-0.040874,-0.25946,0.933
-0.039097,-0.25946,0.933
-0.03732,-0.25946,0.933
-0.035543,-0.25946,0.933
-0.033766,-0.25946,0.933
-0.032091,-0.2603,0.936
-0.030309,-0.2603,0.936
-0.028526,-0.2603,0.936
-0.026743,-0.2603,0.936
-0.02496,-0.2603,0.936
-0.023177,-0.2603,0.936
-0.021326,-0.25946,0.933
-0.019549,-0.25946,0.933
-0.017771,-0.25946,0.933
-0.015994,-0.25946,0.933
-0.014217,-0.25946,0.933
-0.01244,-0.25946,0.933
-0.010663,-0.25946,0.933
-0.0089143,-0.2603,0.936
-0.0071543,-0.26113,0.939
-0.0053771,-0.26169,0.941
-0.0035962,-0.26252,0.944
