-0.14966,-0.75826,2.619
-0.13469,-0.75826,2.619
-0.11973,-0.75826,2.619
-0.10556,-0.76405,2.639
-0.09048,-0.76405,2.639
-0.0754,-0.76405,2.639
-0.06032,-0.76405,2.639
-0.029931,-0.75826,2.619
-0.024943,-0.75826,2.619
-0.0074133,-0.28171,0.973
-0.00556,-0.28171,0.973
-0.0036952,-0.28084,0.97
-0.0018476,-0.28084,0.97
0,-0.28084,0.97
0.0018476,-0.28084,0.97
0.0099771,-0.75826,2.619
0.014966,-0.75826,2.619
0.019954,-0.75826,2.619
0.034653,-0.75247,2.599
0.039604,-0.75247,2.599
0.049886,-0.75826,2.619
0.059863,-0.75826,2.619
0.064851,-0.75826,2.619
-0.15963,-0.75327,2.619
-0.14467,-0.75327,2.619
-0.1297,-0.75327,2.619
-0.10556,-0.75903,2.639
-0.10053,-0.75903,2.639
-0.09048,-0.75903,2.639
-0.086101,-0.76478,2.659
-0.012933,-0.27899,0.97
-0.011086,-0.27899,0.97
-0.0092381,-0.27899,0.97
-0.0074133,-0.27985,0.973
-0.0055429,-0.27899,0.97
-0.0036952,-0.27899,0.97
-0.0018476,-0.27899,0.97
0,-0.27899,0.97
0.0018476,-0.27899,0.97
0.014966,-0.75327,2.619
0.024943,-0.75327,2.619
0.029931,-0.75327,2.619
0.0754,-0.75903,2.639
-0.14966,-0.74829,2.619
-0.12471,-0.74829,2.619
-0.11059,-0.754,2.639
-0.022309,-0.27886,0.976
-0.020282,-0.27657,0.968
-0.018438,-0.27657,0.968
-0.016594,-0.27657,0.968
-0.01475,-0.27657,0.968
-0.012907,-0.27657,0.968
-0.011063,-0.27657,0.968
-0.009219,-0.27657,0.968
-0.0073752,-0.27657,0.968
-0.0055429,-0.27714,0.97
-0.0036876,-0.27657,0.968
-0.0018438,-0.27657,0.968
0,-0.27714,0.97
0.0018476,-0.27714,0.97
0.0036952,-0.27714,0.97
0.014966,-0.74829,2.619
0.019954,-0.74829,2.619
0.029931,-0.74829,2.619
-0.15346,-0.73762,2.599
-0.13968,-0.7433,2.619
-0.11973,-0.7433,2.619
-0.029501,-0.27473,0.968
-0.027657,-0.27473,0.968
-0.025813,-0.27473,0.968
-0.02397,-0.27473,0.968
-0.022126,-0.27473,0.968
-0.020219,-0.27388,0.965
-0.018381,-0.27388,0.965
-0.016543,-0.27388,0.965
-0.014705,-0.27388,0.965
-0.012907,-0.27473,0.968
-0.011063,-0.27473,0.968
-0.009219,-0.27473,0.968
-0.0073752,-0.27473,0.968
-0.0055314,-0.27473,0.968
-0.0036876,-0.27473,0.968
-0.0018438,-0.27473,0.968
0,-0.27473,0.968
0.0018438,-0.27473,0.968
0.0036876,-0.27473,0.968
0.0055429,-0.2753,0.97
-0.15234,-0.72731,2.58
-0.13861,-0.73267,2.599
-0.0386,-0.27204,0.965
-0.036762,-0.27204,0.965
-0.034815,-0.27119,0.962
-0.032983,-0.27119,0.962
-0.031248,-0.27204,0.965
-0.02941,-0.27204,0.965
-0.027571,-0.27204,0.965
-0.025733,-0.27204,0.965
-0.023895,-0.27204,0.965
-0.022057,-0.27204,0.965
-0.020219,-0.27204,0.965
-0.018324,-0.27119,0.962
-0.01644,-0.27035,0.959
-0.014613,-0.27035,0.959
-0.012827,-0.27119,0.962
-0.01096,-0.27035,0.959
-0.0091333,-0.27035,0.959
-0.0073295,-0.27119,0.962
-0.0055143,-0.27204,0.965
-0.0036762,-0.27204,0.965
-0.0018381,-0.27204,0.965
0,-0.27204,0.965
0.0018381,-0.27204,0.965
0.0036762,-0.27204,0.965
0.0055143,-0.27204,0.965
0.0073524,-0.27204,0.965
0.0091619,-0.27119,0.962
0.010994,-0.27119,0.962
-0.04619,-0.2716,0.97
-0.044251,-0.27104,0.968
-0.042276,-0.2702,0.965
-0.040438,-0.2702,0.965
-0.0386,-0.2702,0.965
-0.036762,-0.2702,0.965
-0.034815,-0.26936,0.962
-0.032983,-0.26936,0.962
-0.03115,-0.26936,0.962
-0.029318,-0.26936,0.962
-0.027486,-0.26936,0.962
-0.025653,-0.26936,0.962
-0.023821,-0.26936,0.962
-0.021989,-0.26936,0.962
-0.020093,-0.26852,0.959
-0.018267,-0.26852,0.959
-0.016406,-0.26796,0.957
-0.014583,-0.26796,0.957
-0.01276,-0.26796,0.957
-0.010937,-0.26796,0.957
-0.0091143,-0.26796,0.957
-0.0073067,-0.26852,0.959
-0.00548,-0.26852,0.959
-0.0036533,-0.26852,0.959
-0.0018267,-0.26852,0.959
0,-0.26796,0.957
0.0018229,-0.26796,0.957
0.0036457,-0.26796,0.957
0.0054686,-0.26796,0.957
0.0072914,-0.26796,0.957
0.0091143,-0.26796,0.957
0.010937,-0.26796,0.957
0.012787,-0.26852,0.959
-0.047939,-0.2692,0.968
-0.046095,-0.2692,0.968
-0.044251,-0.2692,0.968
-0.042276,-0.26836,0.965
-0.040312,-0.26753,0.962
-0.03848,-0.26753,0.962
-0.036648,-0.26753,0.962
-0.034707,-0.26669,0.959
-0.03288,-0.26669,0.959
-0.031053,-0.26669,0.959
-0.029227,-0.26669,0.959
-0.0274,-0.26669,0.959
-0.02552,-0.26614,0.957
-0.023697,-0.26614,0.957
-0.021874,-0.26614,0.957
-0.019989,-0.2653,0.954
-0.018171,-0.2653,0.954
-0.016354,-0.2653,0.954
-0.014537,-0.2653,0.954
-0.01272,-0.2653,0.954
-0.010903,-0.2653,0.954
-0.0090857,-0.2653,0.954
-0.0072686,-0.2653,0.954
-0.0054514,-0.2653,0.954
-0.0036457,-0.26614,0.957
-0.0018229,-0.26614,0.957
0,-0.2653,0.954
0.0018171,-0.2653,0.954
0.0036457,-0.26614,0.957
0.0054686,-0.26614,0.957
0.0072914,-0.26614,0.957
0.0091143,-0.26614,0.957
0.01096,-0.26669,0.959
0.012827,-0.26753,0.962
0.014705,-0.26836,0.965
-0.057453,-0.26873,0.973
-0.0556,-0.26873,0.973
-0.053581,-0.2679,0.97
-0.051627,-0.26735,0.968
-0.049629,-0.26652,0.965
-0.04779,-0.26652,0.965
-0.046095,-0.26735,0.968
-0.044114,-0.26652,0.965
-0.042145,-0.2657,0.962
-0.040312,-0.2657,0.962
-0.03836,-0.26487,0.959
-0.036533,-0.26487,0.959
-0.034634,-0.26431,0.957
-0.032811,-0.26431,0.957
-0.030989,-0.26431,0.957
-0.029166,-0.26431,0.957
-0.027257,-0.26349,0.954
-0.025387,-0.26293,0.952
-0.023573,-0.26293,0.952
-0.02176,-0.26293,0.952
-0.019947,-0.26293,0.952
-0.018133,-0.26293,0.952
-0.01632,-0.26293,0.952
-0.014461,-0.2621,0.949
-0.012653,-0.2621,0.949
-0.010846,-0.2621,0.949
-0.0090381,-0.2621,0.949
-0.0072305,-0.2621,0.949
-0.00544,-0.26293,0.952
-0.0036343,-0.26349,0.954
-0.0018171,-0.26349,0.954
0,-0.26349,0.954
0.0018171,-0.26349,0.954
0.0036343,-0.26349,0.954
0.0054514,-0.26349,0.954
0.0072914,-0.26431,0.957
0.0091143,-0.26431,0.957
0.010937,-0.26431,0.957
0.012787,-0.26487,0.959
0.014659,-0.2657,0.962
-0.23762,-0.71287,2.599
-0.22277,-0.71287,2.599
-0.21287,-0.71287,2.599
-0.064867,-0.26688,0.973
-0.063013,-0.26688,0.973
-0.06116,-0.26688,0.973
-0.059307,-0.26688,0.973
-0.057276,-0.26606,0.97
-0.055429,-0.26606,0.97
-0.05347,-0.26551,0.968
-0.051627,-0.26551,0.968
-0.049629,-0.26469,0.965
-0.04779,-0.26469,0.965
-0.045952,-0.26469,0.965
-0.043977,-0.26386,0.962
-0.042013,-0.26304,0.959
-0.040187,-0.26304,0.959
